product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,img_link,product_link
B09NS5TKPN,LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper Super Convertible 6-in-1 Cooling HD Filter with Anti-Virus Protection 2022 Model PS-Q19YNZE White),Home&Kitchen|HeatingCooling&AirQuality|AirConditioners|Split-SystemAirConditioners,42990,75990,43%,4.3,3231,Split AC with inverter compressor: variable speed compressor which adjusts power depending on heat load. It is most energy efficient and has lowest-noise operation;Capacity: 1.5 Ton Suitable for medium sized rooms (111 to 150 sq ft.)|Energy Rating: 5 Star - Best in class efficiency | Annual Energy Consumption: 818.81 Units per year | ISEER Value: 4.73 (Please Refer Energy Label On Product Page Or Contact Brand For More Details) . The star rating is as per BEE guidelines on or before 30th June 2022.|Manufacturer Warranty: 1 Year on Product 5 Years on PCB and 10 Years on Compressor with gas charging|Copper With ocean black protection: Prevents from rust & corrosion;Increase durability;Uninterrupted cooling|Power Source Type: Corded Electric;Controller Type: Remote Control;Control Method: Remote;Warranty Type: Limited,https://m.media-amazon.com/images/I/21ywp-zfTjL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q19YNZE/dp/B09NS5TKPN/ref=sr_1_381?qid=1672923611&s=kitchen&sr=1-381
B00LP9RFSU,Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2) White,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,825,825,0%,4,3246,Color: White|Specially designed for AquaSure storage water purifiers|Removes suspended impurities as well as organic chemicals|Destroys diseases causing bacteria and virus thus giving your family protection from harmful water borne diseases|The life of this cartridges is 750 liters|Includes: 2 Amrit cartridges,https://m.media-amazon.com/images/I/41WfA7FDnzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Eureka-Forbes-Amrit-Twin-Cartridge/dp/B00LP9RFSU/ref=sr_1_382?qid=1672923611&s=kitchen&sr=1-382
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,161,300,46%,2.6,24,Sealing Machine use for snack food saver storage and creates airtight containers make food fresh.|Heat Sealer will easily reseal original plastic bags so food will stop being exposed to dust.|Magnetic bottom it easily attaches to refrigerators or any stationary metal surface so you will keep it handy in your kitchen outdoor cabinet or anywhere you need it.|Safe & Convenient Sealer: High quality ABS material resistance to high and low temperature.|Airtight seal Create airtight seal and prevent your food from tasting bland and stale and lock in freshness and flavor.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/411NB1EXJNL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Green-Tales-Sealer-Impulse-Machine-Packaging/dp/B0B7L86YCB/ref=sr_1_383?qid=1672923611&s=kitchen&sr=1-383
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,697,1499,54%,3.8,144,Size: 15*15*5.5cm Material: Stainless steel Color: Mix colors  Package content: 1*Electric cooker 4*Rubber feet 1*English user manual 1*box|Brand new and high quality Charcoal ready in just 3-5 minutes|Electric-heating charcoal starter Optional on/off switch|High quality excellent polishing indicates quality of life Thermal fuse for safe use Non-slip feet Plug|The light on the front of the shell goes out when the Heater reaches highest temperature. It will restart automatically again and again.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51kEztAe73L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SaleOn-Charcoal-Electric-Appliances-Mix-colors/dp/B09VPH38JS/ref=sr_1_384?qid=1672923611&s=kitchen&sr=1-384
B01MUAUOCX,Sujata Chutney Steel Jar 400 ml (White) Stainless Steel,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SmallApplianceParts&Accessories,688,747,8%,4.5,2280,Warranty: No Warranty|Includes: 1 jar only|Perfectly fit to sujata's motor|Totally shock-proof and safe|Low maintenance trouble free running,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/315uFBgWK3L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SUJATA-Chutney-Jar-Small-8x8x8cm/dp/B01MUAUOCX/ref=sr_1_386?qid=1672923611&s=kitchen&sr=1-386
B09MB3DKG1,KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts Grey),Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|HalogenHeaters,2199,3999,45%,3.5,340,3 Rod Halogen tube element|Instant heating|Cool touch body|Frost grill for safety|Safety tip over protection|Halogen heater|Best heater,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41UBtJFuwEL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/KHAITAN-AVAANTE-KA-2013-Halogen-Heater/dp/B09MB3DKG1/ref=sr_1_387?qid=1672923611&s=kitchen&sr=1-387
B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|FanHeaters,6850,11990,43%,3.9,144,Quick heating with PTC fan and Over heat protection|3 Heat setting 1000/1500/2500 Watt with additional 400 Watt (Heater+Fan)|High grade oil for long lasting and better heating efficiency|Large surface wave fin for Faster Heating; Castor Wheels for easy mobility and Rear Safety cover|Material Type: Plastic; Size Name: 48x25x63(Lwh),https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41g0U0-t1RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kenstar-Watts-Filled-Radiator-Heater/dp/B08QHLXWV3/ref=sr_1_388?qid=1672923611&s=kitchen&sr=1-388
B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),Home&Kitchen|HeatingCooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters,2699,3799,29%,4,727,Suitable for your Home & Offices gives 'New' dimension to styling of your Bathrooms and Kitchens|Innovative and Cost Effective solution|Easy to Install does not need space like other Geysers|3-5 Seconds Instant Hot Water. This is 2 in 1 tap can be used for hot and normal water.|Please Note: When you receive the tap do not test it in your hands. You need install it first and then test else it will be dangerous. Please operate it according to the instructions written in User Manual.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41A6EmdtN8L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/NEXOMS-Instant-Heating-Mounted-Stainless/dp/B07G147SZD/ref=sr_1_389?qid=1672923611&s=kitchen&sr=1-389
B09LH32678,JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles Pan Cakes Paninis or Other Snacks - Aqua blue,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|WaffleMakers&Irons,899,1999,55%,4,832,Why To Buy : To enjoy thick restaurant like quality waffles you must buy this waffle iron maker this is very energy efficient waffle irons only uses 350 watt energy.|Easy To Use : This waffles machine can we used by anyone no special learning needed to use this waffel toster machine.|Durable and Energy Efficient : BONIRY brand is known for high quality material we never compromise with quality and assure you great quality waffles maker.|Non Stick Thick Waffle Maker Pan : You can experience non stick cooking wit this waffle maker gas This waffle making machine offers rich thick Belgian baffles.|Care for you : We value our customers and provide 24 hours service. You can call us any time we will resolve your quiary within 12 hours.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Ps3i9b4HL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/BONIRY-Waffle-Maker-Inch-Watts/dp/B09LH32678/ref=sr_1_390?qid=1672923611&s=kitchen&sr=1-390
B09R1YFL6S,Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body White Brown) 2000 Watts,Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|FanHeaters,1090,2999,64%,3.5,57,Efficient Warmth: Ideal for use in small and medium rooms this noiseless 1000/2000 Watts heater provides instant heating during winters. Effective Cord Length (in meters) 1.5|Personalized Comfort: Customize to your heating needs with two heat settings (1000W / 2000W)|Peace of Mind: Featuring dual safety device|Warranty: 1 years warranty provided by Candes from date of purchase covers on manufacturing defects kindly read the user manual for more details|Dual Safety Assurance: Safety knob to safeguard against improper installation,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41C90o+3GOL._SX300_SY300_.jpg,https://www.amazon.in/Candes-BlowHot-Silent-Blower-Heater/dp/B09R1YFL6S/ref=sr_1_388?qid=1672923612&s=kitchen&sr=1-388
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,295,599,51%,4,1644,Electronic Pocket Scale|Capacity : 200 gm Div 0.1 gm|Easy-to-read backlit LCD display; intuitive flip-open lid protects the smooth stainless-steel weighing surface|Durable and compact digital pocket scale for easy portability. Weighs items up to 200g in 0.1g increments|Powered by 2 AAA batteries(included).,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41iZgQu0WLL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Ionix-Digital-Kitchen-Jewellery-Weighing/dp/B07Q4NJQC5/ref=sr_1_389?qid=1672923612&s=kitchen&sr=1-389
B097RN7BBK,Kitchen Kit Electric Kettle 1.8L Stainless Steel Tea Kettle Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,479,1999,76%,3.4,1066,. The tough pure metal stainless-steel build makes it very sturdy and the inside part is only made from premium food grade stainless steel that keep your water out of the contamination from plastic materials and chemicals,https://m.media-amazon.com/images/I/31B-f4QcESS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kitchen-Kit-Electric-Stainless-Protection/dp/B097RN7BBK/ref=sr_1_390?qid=1672923612&s=kitchen&sr=1-390
B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),Home&Kitchen|HeatingCooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters,2949,4849,39%,4.2,7968,PUF Insulation: The high density and thick PUF in your water heater ensures retention of internal heat and temperature and resulting in better energy efficiency and reduced electricity bills|Faster Heating: The high power heating element ensures you get hot water in no time|High Pressure Resistance: High pressure withstanding capacity makes it suitable for high rise buildings and high pressure pump applications|Safety Plus: Pronto Pro provides three levels of safety against high temperature and pressure provided by a high tech adjustable thermostat cutout and multifunction safety valve conforming to international standards|Auto Cut off: Stem-type thermostat and cutout ensures automatic temperature control and extra safety for your water heater|No Back Flow of Water: The anti-syphoning system prevents the back flow of water from the container thus avoiding dry heating|Elegant Italian design with a rare combination of technology and style;Capacity: 3 litre; Mount Type: Vertical;Warranty: 2 years on product 2 years on heating element and 5 years on tank;Power: 3000 Watts,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/314qO8dyvRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Racold-Pronto-3Litres-Vertical-Instant/dp/B097MKZHNV/ref=sr_1_391?qid=1672923612&s=kitchen&sr=1-391
B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),Home&Kitchen|HeatingCooling&AirQuality|WaterHeaters&Geysers|ImmersionRods,335,510,34%,3.8,3195,Specially designed heating element for quick heating|1500W Power|Anti-corrosive Material|Hairpin tubular elements ; 3 Pin Plug|NOTE: Black/busted melted pipes does not come under warranty is due to dry heating or not maintaining water level.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41d2SJq5sxL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/ESN-999-Quality-Immersion-Heater/dp/B07LG96SDB/ref=sr_1_392?qid=1672923612&s=kitchen&sr=1-392
B08KS2KQTK,Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen Office Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans,Home&Kitchen|Kitchen&HomeAppliances|CoffeeTea&Espresso|DripCoffeeMachines,293,499,41%,4.1,1456,Strength: The Coffee Filter is strong durable sufficient in weight and thickness. It is resistant to Rust Corrosion and Non-absorbent.|Quality: Food Grade Quality Material that does not allow the migration of hazardous substances or impart colors odors stains or tastes to food.|Physical Characteristics: Finished to have a smooth zero sharp edge surface for Easy to use and clean in a dishwasher. It is an Inexpensive portable reusable and environmentally friendly Phin filter.|Taste is a personal subject but for Vibrant and Rich Aromatic cup of coffee we recommend to use Grounded Coffee Coffee Granules Coffee Beans or Filter Coffee Powder.|Also known as: Kumbakonam Coffee Filter Mylapore Coffee Filter Mysore Coffee Filter Degree Coffee Maker.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31+EgPqYa6L._SX300_SY300_.jpg,https://www.amazon.in/n1-Retail-Stainless-Indian-Coffee/dp/B08KS2KQTK/ref=sr_1_393?qid=1672923612&s=kitchen&sr=1-393
B095K14P86,Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml Silver),Home&Kitchen|Kitchen&HomeAppliances|CoffeeTea&Espresso|StovetopEspressoPots,599,1299,54%,4.2,590,Safe Material - made of high quality food grade stainless steel  sanitary and durable. with curved black heat resistant and ergonomic handle is comfortable for finger grip and easy handling|APPLICABLE TO INDUCTION COOKER: espresso maker is made of 430 food grade safe stainless steel applicable to a variety of stoves including induction cooker electric furnace ceramic furnace alcohol furnace and gas stove. Because of its excellent corrosion and rust resistance it can also be cleaned with a dishwasher.|Simple Steps - The Coffee Maker Espresso Machine is easy to use: Fill the lower part of the three-part espresso maker with water put the ground coffee into the basket put the top on and place the stainless steel espresso pot on the cooker to boil.|COMFORTABLE HANDLE: The advanced sanded handle has excellent thermal insulation effect and the curve of the handle is ergonomic. The moment of use will bring you to the Roman restaurant in the morning.|APPEALING DESIGN: Elegant espresso maker body through polishing design three ring precision thread and imported safety valve to make your use process more secure.,https://m.media-amazon.com/images/I/414gUKUBHML._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Saiyam-Stainless-Espresso-Maker-Percolator/dp/B095K14P86/ref=sr_1_394?qid=1672923612&s=kitchen&sr=1-394
B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,499,999,50%,4.3,1436,RO 10 Inch 5 Micron PP Spun Filter Cartridge/Candle used in RO Water Filter-Pre/Outer Filter Bowl.|Can be used in any pre filter that supports 10 inch pre filter|Removes Sand Slit Dirt & Rust particles|Replacement of Spun Filter every 3 to 4 month can save bigger expenses. - Regular replacement of Spun Filter protects RO Membrane and choking of other filters|RO filter is normally used in first stage of multi stage water filter system. Replacement of Spun/sediment Filter every month can save bigger expenses. Frequently replacing of Spun/Sediment Filter protects RO Membrane and choking of other water filters. Impurities and sediment removal water filters. These are pre filters commonly used to remove dirt impurities sediment rust slime sand grass and grit etc,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/410GwzE+TrL._SX342_SY445_.jpg,https://www.amazon.in/KONVIO-NEER-Cartridge-Compatible-Pre-Filter/dp/B08K36NZSV/ref=sr_1_395?qid=1672923612&s=kitchen&sr=1-395
B07LDPLSZC,Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate Aerodynamic Design Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue),Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|IronsSteamers&Accessories|Irons|DryIrons,849,1190,29%,4.2,4184,360 degree swivel cord for effortless manoeuvring|Registered American heritage golden ptfe coated side plate|Dual color led indicator on handle|Full length button groove for maximum reech|Easy grip temperature control dial for selection of different fabrics|Warranty: 2 Year|Power: 1000 watts; Operating Voltage: 230 - 230 volts|Includes: 1 N Dry Iron & 1 N Manual,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41JWKjRa+PL._SX300_SY300_.jpg,https://www.amazon.in/Havells-Glydo-1000-Watt-Iron-Charcoal/dp/B07LDPLSZC/ref=sr_1_396?qid=1672923612&s=kitchen&sr=1-396
B07F1T31ZZ,Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker 2-3 Cups 150 ml,Home&Kitchen|Kitchen&HomeAppliances|CoffeeTea&Espresso|DripCoffeeMachines,249,400,38%,4.1,693,Crafted from Stainless Steel; Rust-proof|Ideal for making authentic South Indian filter coffee|Capacity: 150 ml; Size: Diameter - 5.5 cms; Height - 13.5 cms|Package Content: 1-Pc. Coffee Filter|Size Name: 2 Cups; Human Interface Input: Unknown,https://m.media-amazon.com/images/I/41UGgTLOD4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Raffles-Premium-Stainless-Indian-Coffee/dp/B07F1T31ZZ/ref=sr_1_397?qid=1672923612&s=kitchen&sr=1-397
B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,185,599,69%,3.9,1306,Faucet Water Filter: Built-in layered filter can separate coconut activated carbon zeolite PVA non-woven?fabrics calcium sulfite and rubber which applys to purify hard water and well water.|Healthy Lifestyle: Remove the water in the chlorine heavy metals other impuritieswater more sweet more secure.|Easy to Clean : A must item for home & office use.High temperature resistance not easy to deform.To clean simply remove the strainer and rinse it off under the water.|Water-saving :Made of soft rubber material can prevent water leak which can save water for your each time using.; Package List:1 * Faucet Filter|Included Components: 1 X Five Layer Faucet,https://m.media-amazon.com/images/I/41asnfU59KL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/IONIX-Tap-filter-Multilayer-Filter-Pack/dp/B0BNDRK886/ref=sr_1_399?qid=1672923612&s=kitchen&sr=1-399
B09ZVJXN5L,KNYUC MART Mini Electric Handy Room Heater Compact Plug-in The Wall Outlet 400 Watts Handy Air Warmer Blower Adjustable Timer Digital Display,Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|FanHeaters,778,999,22%,3.3,8,Function: Portable handy heater provides functionalities like Adjustable Thermostat Overheat Protection.|Personal heating: This Electric heater gives you personal heating anywhere you go.|Portable heater: Electric Handy Heater is potable. You can use it in rooms bathroom and take it to outside of your house.|Easy to use: This fan heater is simple to utilize. Just find a plug plug it and set the temperature.|Package Contains: 1 Handy Heater  1 User Manual & Free 1 US Converter Plug,https://m.media-amazon.com/images/I/41EFR4bxzeL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/KNYUC-MART-Electric-Compact-Adjustable/dp/B09ZVJXN5L/ref=sr_1_403?qid=1672923612&s=kitchen&sr=1-403
B08JKPVDKL,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),Home&Kitchen|Kitchen&HomeAppliances|CoffeeTea&Espresso|CoffeeMakerAccessories|MeasuringSpoons,279,699,60%,4.3,2326,COMPLETE‬ 4 PCS CUPSET of supreme quality and sturdy stainless steel measuring cups including 60ML (1/4Cup) 80ML (1/3Cup) 125ML (1/2Cup) and 250ML (1Cup) and COMPLETE‬ 4 PCS Measuring Spoon Set of high quality and sturdy stainless steel measuring spoons with ring  includes: 1/4 TSP(1.25 ml) 1/2 TSP(2.5 ml.)  1 (5 ml.) teaspoon and 1 (15 ml.) tablespoon.|FOOD SAFE measuring cups & spoons made with food grade stainless steel that will never rust peel or chip off to contaminate your food.|DISHWASHER‬ SAFE and super easy to clean thus ensuring complete hygiene with each use whether you measure dry of liquid ingredients.|DURABLE‬ CONSTRUCTION with robust materials and a compact design that features flat handles bearing engraved measurements to assure you of lifetime measuring cups.‎|‎ECO‬-FRIENDLY stainless steel measuring cups last a lifetime a great alternative to flimsy plastic cups that easily break and end up polluting the environment.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41kr7l+z1FL._SY300_SX300_.jpg,https://www.amazon.in/INKULTURE-Stainless-Measuring-Kitchen-Gadgets/dp/B08JKPVDKL/ref=sr_1_404?qid=1672923612&s=kitchen&sr=1-404
B09JFR8H3Q,"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch (4)",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,215,1499,86%,3.9,1004,"This water filter candle Suitable for 10 'Pre-filter housing having Plain cut inside its cap. Easy to installself installation could be done.|Purification Capacity: Micron filter spun filter 10 inch cartridges will typically last between 6 months to 1 year depending on level of turbidity in your Raw Water.|Must be used before the main RO Machine to protect & inhance the life of inline filters & Membrane use inside the Main machine. & obviously reduces the cost of maintenance.|Sediment ro filter is normally used in first stage of multi stage water filter system. Frequently replacing of spun/sediment ro filter water purifier protects ro membrane and choking of other water filters. Impurities and sediment removal water filters. These are pre filters commonly used to remove dirt impurities sediment rust slime sand grass and grit|RO Spanner-Wrench Suitable for RO Water Purifier -10"" Pre Filter Housing Bowl..Suited for common RO water filter Purifiers available in India Compatible with many RO Brands and Models-Can be used in multiple water purifier Models-Counter Top Desk Top Stand Mounted Wall Hanging Under Sink most of the RO Model cabinets.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41UoZi45q9L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Macmillan-Aquafresh-Micron-Filter-Purifier/dp/B09JFR8H3Q/ref=sr_1_405?qid=1672923612&s=kitchen&sr=1-405
B07LDN9Q2P,Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate Aerodynamic Design Easy Grip Temperature Knob & 2 years Warranty. (Mint),Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|IronsSteamers&Accessories|Irons|DryIrons,889,1295,31%,4.3,6400,American heritage original imported golden nonstick coating on sole plate|Easy to see pilot light|Easy grip fabric selector knob|360 degree cord swivel|Warranty: 2 year on product|Includes: 1 Dry iron and Instruction Manual|Cotton and silk braided; Temperature control dial for various fabrics,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41lYqkaeadL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Havells-Dzire-1000-Watt-Iron-Mint/dp/B07LDN9Q2P/ref=sr_1_406?qid=1672923612&s=kitchen&sr=1-406
B08T8KWNQ9,TE™ Instant Electric Heating Hot and Cold Water Geyser Tap Water with Digital Display (White),Home&Kitchen|HeatingCooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters,1449,4999,71%,3.6,63,Easy to Install does not need space like other Geysers.|3-5 Seconds Instant Hot Water.|Heating tube: high-purity copper liner heating element Rated voltage: 220V/50HZ Rated Power: 3000W|The display will real-time display the current temperature.|A must kitchen accessory for housewives: your hands won't feel cold when washing dishes,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51fYpZRmZ2L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tvara-Enterprise-Instant-Electric-Heating/dp/B08T8KWNQ9/ref=sr_1_407?qid=1672923612&s=kitchen&sr=1-407
B07Y1RCCW5,ZIGMA WinoteK WinoteK Sun Instant Water Geyser Water Heater Portable Water Heater Geysers Made of First Class ABS Plastic automatic Reset Model AE10-3 W (Yellow),Home&Kitchen|HeatingCooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters,1190,2550,53%,3.8,1181,NOTE- In this order you will receive10 geysers. If Not received please return or replace immediately,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31C71rcp+1L._SY300_SX300_.jpg,https://www.amazon.in/WinoteK-Instant-Portable-Geysers-automatic/dp/B07Y1RCCW5/ref=sr_1_409?qid=1672923612&s=kitchen&sr=1-409
B0762HXMTF,KENT 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Free Water with Balanced pH Levels 8.0 to 9.5 | Solves Acidity Issue | Equipped with Carbon and Sediment Filter - Grey,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,1799,1950,8%,3.9,1888,KENT Alkaline Water Filter Pitcher converts drinking water to alkaline water and increases its pH level up to 9.5 for a healthy body and healthy mind;Alkaline water helps in reducing acidity regulating your body’s pH levels boosting immunity and fortifying your health|It reduces the oxygen reduction potential (ORP) and makes antioxidant alkaline water that tastes fresh and clean;Doesn’t use electricity or chemicals for enhancing pH levels|Improves anti oxidation ability;Country of Origin-India; Color: Grey;3.5 liters capacity|Warranty: 1 year warranty. Terms and Conditions apply;Includes: Alkaline Water Filter Pitcher Cartridge assembly and Instruction manual|Warranty Description: 1 Year Manufacturer Warranty,https://m.media-amazon.com/images/I/41EI+3OYGaL._SY300_SX300_.jpg,https://www.amazon.in/Kent-Alkaline-Filter-Pitcher-3-5-litres/dp/B0762HXMTF/ref=sr_1_410?qid=1672923612&s=kitchen&sr=1-410
B00K57MR22,Sujata Dynamix DX Mixer Grinder 900W 3 Jars (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,6120,8478,28%,4.6,6550,Warranty: 2 year warranty provided by the manufacturer from date of purchase|Includes: 1 unit Motor 1 Wet Grinder jar 1 Chutney jar 1 Dry Grinder jar|Most powerful 9 watts motor with double ball bearings for efficiency low maintenance and trouble free running for years|Dome jar for wet grinding 2 separate stainless steel jars for dry grinding and chutney grinding|22 rpm operation- retains flavor and aroma of juices and food|9 mins. continuous running- suitable for longer usage|Totally shock-proof and safe|Low maintenance trouble free running,https://m.media-amazon.com/images/I/41cZE9HcRUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Sujata-DynaMix-DX-900-Watt-Grinder/dp/B00K57MR22/ref=sr_1_411?qid=1672923612&s=kitchen&sr=1-411
B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1799,3299,45%,3.8,1846,Warranty: 1 Year,https://m.media-amazon.com/images/I/31Sh9NZmX-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lifelong-LLMG74-Mixer-Grinder-White/dp/B07TTSS5MP/ref=sr_1_412?qid=1672923612&s=kitchen&sr=1-412
B09ZDVL7L8,TTK Prestige Limited Orion Mixer Grinder 500 Watts 3 Jars (1200ml 1000ml 500ml) (Red),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2199,3895,44%,3.9,1085,Ergonomic Design|Strong 500 W Motor|Superior Quality Body|3 Super-effcient Blades|Sturdy Handles 3 Stainless Steel Jars,https://m.media-amazon.com/images/I/41+oy999w7L._SY300_SX300_.jpg,https://www.amazon.in/TTK-Prestige-Limited-Grinder-1200ml/dp/B09ZDVL7L8/ref=sr_1_413?qid=1672923612&s=kitchen&sr=1-413
